b'id',b'lat',b'lon',b'user',b'uid',b'version',b'changeset',b'timestamp' 
b'3797573133',b'33.6476634',b'-117.7277402',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:24Z'
b'3797573143',b'33.6478898',b'-117.7316395',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:24Z'
b'3797573962',b'33.6482500',b'-117.7327545',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:25Z'
b'3797573983',b'33.6487521',b'-117.7337357',b'samely',b'2512300',b'2',b'37675731',b'2016-03-07T22:09:40Z'
b'3797573998',b'33.6493746',b'-117.7341832',b'samely',b'2512300',b'2',b'37675167',b'2016-03-07T21:38:30Z'
b'3797574009',b'33.6499445',b'-117.7330373',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:25Z'
b'3797574021',b'33.6505982',b'-117.7343979',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:25Z'
b'3797574035',b'33.6511004',b'-117.7347673',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:26Z'
b'3797574045',b'33.6518444',b'-117.7340330',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:28Z'
b'3797574158',b'33.6525435',b'-117.7345855',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:29Z'
b'3797574168',b'33.6537081',b'-117.7372256',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:29Z'
b'3797574182',b'33.6546777',b'-117.7420666',b'mohahase',b'10145707',b'2',b'79037978',b'2019-12-31T03:01:47Z'
b'3797574194',b'33.6549793',b'-117.7384810',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:29Z'
b'3797574205',b'33.6551379',b'-117.7422120',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:29Z'
b'3797574215',b'33.6552349',b'-117.7477355',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:30Z'
b'3797574225',b'33.6553342',b'-117.7421452',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:30Z'
b'3797574235',b'33.6553676',b'-117.7499953',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:30Z'
b'3797574245',b'33.6554208',b'-117.7474877',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:30Z'
b'3797574255',b'33.6554988',b'-117.7548714',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:30Z'
b'3797574466',b'33.6555526',b'-117.7445711',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:30Z'
b'3797574476',b'33.6557653',b'-117.7428569',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:30Z'
b'3797574487',b'33.6559093',b'-117.7425175',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:31Z'
b'3797574497',b'33.6562873',b'-117.7433422',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:31Z'
b'3797574507',b'33.6567909',b'-117.7690670',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:31Z'
b'3797574517',b'33.6569137',b'-117.7665136',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:31Z'
b'3797574527',b'33.6570609',b'-117.7665184',b'Fluffy89502',b'10165657',b'2',b'74504000',b'2019-09-15T18:57:27Z'
b'3797574537',b'33.6573674',b'-117.7604069',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:31Z'
b'3797574548',b'33.6575673',b'-117.7633130',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:32Z'
b'3797574658',b'33.6576386',b'-117.7622436',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:32Z'
b'3797574668',b'33.6577857',b'-117.7624935',b'SJFriedl',b'2709708',b'1',b'34790209',b'2015-10-21T23:58:32Z'
b'3797574678',b'33.6581951',b'-117.7721075',b'calfarome',b'2511706',b'2',b'38129322',b'2016-03-28T20:27:05Z'
b'3797589603',b'33.6610356',b'-117.7764913',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:04:58Z'
b'3797589613',b'33.6616377',b'-117.7771720',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:04:58Z'
b'3797589623',b'33.6626400',b'-117.7779473',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:04:58Z'
b'3797589633',b'33.6649515',b'-117.7790952',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:04:58Z'
b'3797589643',b'33.6656048',b'-117.7797544',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:04:58Z'
b'3797589653',b'33.6664953',b'-117.7807462',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:04:58Z'
b'3797590263',b'33.6671933',b'-117.7819926',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:04:59Z'
b'3797590273',b'33.6675676',b'-117.7826800',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:04:59Z'
b'3797590283',b'33.6680083',b'-117.7851633',b'Fluffy89502',b'10165657',b'3',b'77675079',b'2019-11-28T10:30:27Z'
b'3797590293',b'33.6686756',b'-117.7867787',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:04:59Z'
b'3797590304',b'33.6712256',b'-117.7909431',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:04:59Z'
b'3797590314',b'33.6719154',b'-117.7933656',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:04:59Z'
b'3797590324',b'33.6722427',b'-117.7954718',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:00Z'
b'3797590334',b'33.6724262',b'-117.7965184',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:00Z'
b'3797590344',b'33.6727317',b'-117.7985907',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:00Z'
b'3797590354',b'33.6734269',b'-117.8010336',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:00Z'
b'3797590464',b'33.6744192',b'-117.8028311',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:00Z'
b'3797590474',b'33.6763609',b'-117.8052675',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:00Z'
b'3797590484',b'33.6776783',b'-117.8073869',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:00Z'
b'3797590494',b'33.6785730',b'-117.8087701',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:01Z'
b'3797590504',b'33.6799078',b'-117.8103651',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:01Z'
b'3797590514',b'33.6810625',b'-117.8114200',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:01Z'
b'3797590524',b'33.6818696',b'-117.8126215',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:01Z'
b'3797590534',b'33.6823404',b'-117.8150792',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:01Z'
b'3797590544',b'33.6824143',b'-117.8158229',b'RichRico',b'2219338',b'2',b'38051566',b'2016-03-24T22:20:42Z'
b'3797590557',b'33.6825366',b'-117.8157197',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:02Z'
b'3797590567',b'33.6827805',b'-117.8210027',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:02Z'
b'3797590577',b'33.6829474',b'-117.8229888',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:02Z'
b'3797590587',b'33.6832987',b'-117.8243598',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:02Z'
b'3797590597',b'33.6836955',b'-117.8252594',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:02Z'
b'3797590607',b'33.6843980',b'-117.8265907',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:02Z'
b'3797590617',b'33.6850401',b'-117.8269468',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:02Z'
b'3797590627',b'33.6861651',b'-117.8281188',b'SJFriedl',b'2709708',b'1',b'34790481',b'2015-10-22T01:05:02Z'
b'3801270590',b'33.6970740',b'-117.7287035',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:07Z'
b'3801270600',b'33.6973834',b'-117.7285913',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:07Z'
b'3801270610',b'33.6974912',b'-117.7287007',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:07Z'
b'3801270620',b'33.6976481',b'-117.7289291',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:08Z'
b'3801270630',b'33.6977181',b'-117.7287311',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:08Z'
b'3801270640',b'33.6977519',b'-117.7286811',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:08Z'
b'3801270650',b'33.6977928',b'-117.7288358',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:08Z'
b'3801270960',b'33.6978436',b'-117.7287988',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:08Z'
b'3801270970',b'33.6979170',b'-117.7285505',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:08Z'
b'3801270980',b'33.6979581',b'-117.7286032',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:08Z'
b'3801270990',b'33.6980142',b'-117.7286233',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:09Z'
b'3801271000',b'33.6980879',b'-117.7287866',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:09Z'
b'3801271010',b'33.6981871',b'-117.7288775',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:09Z'
b'3801271020',b'33.6983630',b'-117.7288809',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:09Z'
b'3801271030',b'33.6984734',b'-117.7287260',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:10Z'
b'3801271040',b'33.6985284',b'-117.7290776',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:10Z'
b'3801271050',b'33.6985815',b'-117.7290937',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:10Z'
b'3801271060',b'33.6986269',b'-117.7289523',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:10Z'
b'3801271070',b'33.6986542',b'-117.7287534',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:10Z'
b'3801271080',b'33.6987007',b'-117.7288604',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:10Z'
b'3801271090',b'33.6987735',b'-117.7287864',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:11Z'
b'3801271100',b'33.6988838',b'-117.7289230',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:11Z'
b'3801271110',b'33.6990175',b'-117.7290492',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:11Z'
b'3801271120',b'33.6991353',b'-117.7290961',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:11Z'
b'3801271130',b'33.6992067',b'-117.7289994',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:11Z'
b'3801271140',b'33.6994088',b'-117.7289827',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:11Z'
b'3801271150',b'33.6997115',b'-117.7291598',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:11Z'
b'3801271160',b'33.6999981',b'-117.7292165',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:12Z'
b'3801271170',b'33.7003256',b'-117.7292852',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:12Z'
b'3801271180',b'33.7004723',b'-117.7292036',b'SJFriedl',b'2709708',b'1',b'34848369',b'2015-10-24T20:15:12Z'
b'3801334877',b'33.7009111',b'-117.7268906',b'SJFriedl',b'2709708',b'1',b'34848935',b'2015-10-24T20:45:22Z'
b'3801334887',b'33.7009714',b'-117.7274052',b'SJFriedl',b'2709708',b'1',b'34848935',b'2015-10-24T20:45:22Z'
b'3801334897',b'33.7011282',b'-117.7281827',b'SJFriedl',b'2709708',b'1',b'34848935',b'2015-10-24T20:45:23Z'
b'3801334907',b'33.7013769',b'-117.7256245',b'SJFriedl',b'2709708',b'1',b'34848935',b'2015-10-24T20:45:23Z'
b'3809328407',b'33.7306025',b'-117.7805176',b'diogool41',b'3346848',b'1',b'34962417',b'2015-10-29T23:50:53Z'
b'3812957166',b'33.6524247',b'-117.8218289',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:09:35Z'
b'3812957176',b'33.6482394',b'-117.8304844',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:09:35Z'
b'3812957188',b'33.6480664',b'-117.8300781',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:09:36Z'
b'3812957198',b'33.6480731',b'-117.8301894',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:09:36Z'
b'3812957208',b'33.6375650',b'-117.8354981',b'bb749',b'2712376',b'2',b'81609993',b'2020-02-28T23:26:33Z'
b'3812957218',b'33.6521503',b'-117.8201233',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:09:36Z'
b'3812957228',b'33.6434354',b'-117.8349302',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:09:36Z'
b'3812957240',b'33.6516169',b'-117.8255575',b'FTA',b'652301',b'2',b'73211412',b'2019-08-10T01:43:03Z'
b'3812957250',b'33.6517237',b'-117.8250368',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:09:37Z'
b'3812957461',b'33.6479757',b'-117.8322098',b'DavidKewley',b'4179946',b'2',b'74286508',b'2019-09-10T02:59:57Z'
b'3812957471',b'33.6433628',b'-117.8350187',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:09:37Z'
b'3812957481',b'33.6453959',b'-117.8345007',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:09:37Z'
b'3812957491',b'33.6482841',b'-117.8301344',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:09:37Z'
b'3812989824',b'33.6628010',b'-117.8135929',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:29Z'
b'3812989835',b'33.6625175',b'-117.8139040',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:29Z'
b'3812989845',b'33.6624990',b'-117.8130310',b'Aaron Lidman',b'53073',b'2',b'71383431',b'2019-06-19T00:23:37Z'
b'3812989855',b'33.6619114',b'-117.8118923',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:29Z'
b'3812990165',b'33.6601998',b'-117.8187404',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:29Z'
b'3812990175',b'33.6623251',b'-117.8126517',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:30Z'
b'3812990185',b'33.6625320',b'-117.8140341',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:30Z'
b'3812990196',b'33.6633100',b'-117.8138450',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:30Z'
b'3812990206',b'33.6624952',b'-117.8135204',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:30Z'
b'3812990216',b'33.6628222',b'-117.8139617',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:30Z'
b'3812990226',b'33.6627988',b'-117.8140381',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:30Z'
b'3812990236',b'33.6618567',b'-117.8133957',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:30Z'
b'3812990246',b'33.6631370',b'-117.8161276',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:31Z'
b'3812990256',b'33.6635143',b'-117.8154597',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:31Z'
b'3812990266',b'33.6612022',b'-117.8186974',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:31Z'
b'3812990276',b'33.6627608',b'-117.8159237',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:31Z'
b'3812990286',b'33.6603471',b'-117.8190059',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:31Z'
b'3812990296',b'33.6582173',b'-117.8217793',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:31Z'
b'3812990306',b'33.6626671',b'-117.8144726',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:32Z'
b'3812990316',b'33.6628512',b'-117.8159277',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:32Z'
b'3812990326',b'33.6599163',b'-117.8188691',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:32Z'
b'3812990336',b'33.6622719',b'-117.8130618',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:32Z'
b'3812990346',b'33.6620040',b'-117.8138888',b'gsravya1',b'10480285',b'2',b'79048914',b'2019-12-31T09:26:08Z'
b'3812990356',b'33.6615017',b'-117.8118588',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:32Z'
b'3812990366',b'33.6647912',b'-117.8138799',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:32Z'
b'3812990376',b'33.6628858',b'-117.8142701',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:33Z'
b'3812990386',b'33.6613652',b'-117.8174651',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:33Z'
b'3812990396',b'33.6614504',b'-117.8156904',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:33Z'
b'3812990406',b'33.6613126',b'-117.8151131',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:33Z'
b'3812990416',b'33.6599687',b'-117.8180939',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:33Z'
b'3812990426',b'33.6623076',b'-117.8132723',b'_Mathieu_',b'53964',b'1',b'35019034',b'2015-11-01T19:33:33Z'
b'3812996375',b'33.6916726',b'-117.7674670',b'SJFriedl',b'2709708',b'1',b'35019758',b'2015-11-01T19:37:26Z'
b'3812996385',b'33.6926858',b'-117.7661825',b'SJFriedl',b'2709708',b'1',b'35019758',b'2015-11-01T19:37:26Z'
b'3812996395',b'33.6927330',b'-117.7661517',b'SJFriedl',b'2709708',b'1',b'35019758',b'2015-11-01T19:37:26Z'
b'3812996405',b'33.6937136',b'-117.7654443',b'SJFriedl',b'2709708',b'1',b'35019758',b'2015-11-01T19:37:26Z'
b'3813018235',b'33.6292005',b'-117.8690818',b'Fluffy89502',b'10165657',b'2',b'77697893',b'2019-11-28T20:17:46Z'
b'3813018245',b'33.6303967',b'-117.8688263',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T19:53:32Z'
b'3813018255',b'33.6308076',b'-117.8686425',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T19:53:32Z'
b'3813019465',b'33.6294185',b'-117.8690368',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T19:53:33Z'
b'3813019475',b'33.6285450',b'-117.8659432',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T19:53:33Z'
b'3813019711',b'33.6917640',b'-117.7674422',b'SJFriedl',b'2709708',b'1',b'35020187',b'2015-11-01T19:55:37Z'
b'3813019721',b'33.6920856',b'-117.7683441',b'SJFriedl',b'2709708',b'1',b'35020187',b'2015-11-01T19:55:37Z'
b'3813019731',b'33.6925526',b'-117.7678937',b'SJFriedl',b'2709708',b'1',b'35020187',b'2015-11-01T19:55:37Z'
b'3813019741',b'33.6928501',b'-117.7678535',b'SJFriedl',b'2709708',b'1',b'35020187',b'2015-11-01T19:55:37Z'
b'3813019751',b'33.6931178',b'-117.7679216',b'SJFriedl',b'2709708',b'1',b'35020187',b'2015-11-01T19:55:37Z'
b'3813021442',b'33.6926440',b'-117.7635563',b'SJFriedl',b'2709708',b'1',b'35020417',b'2015-11-01T20:06:26Z'
b'3813021452',b'33.6961425',b'-117.7685861',b'SJFriedl',b'2709708',b'1',b'35020417',b'2015-11-01T20:06:26Z'
b'3813021462',b'33.6933376',b'-117.7688609',b'SJFriedl',b'2709708',b'1',b'35020187',b'2015-11-01T19:55:38Z'
b'3813021472',b'33.6936584',b'-117.7682796',b'SJFriedl',b'2709708',b'1',b'35020187',b'2015-11-01T19:55:38Z'
b'3813021482',b'33.6938358',b'-117.7666396',b'SJFriedl',b'2709708',b'1',b'35020187',b'2015-11-01T19:55:38Z'
b'3813021492',b'33.6943429',b'-117.7676947',b'SJFriedl',b'2709708',b'1',b'35020187',b'2015-11-01T19:55:38Z'
b'3813021502',b'33.6947561',b'-117.7675469',b'SJFriedl',b'2709708',b'1',b'35020187',b'2015-11-01T19:55:38Z'
b'3813031613',b'33.6267340',b'-117.8515247',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T20:06:47Z'
b'3813031623',b'33.6281051',b'-117.8552238',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T20:06:47Z'
b'3813031633',b'33.6291382',b'-117.8547983',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T20:06:47Z'
b'3813031645',b'33.6269259',b'-117.8544768',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T20:06:47Z'
b'3813031763',b'33.6970466',b'-117.7695480',b'SJFriedl',b'2709708',b'1',b'35020417',b'2015-11-01T20:06:26Z'
b'3813037156',b'33.6270029',b'-117.8533999',b'Gatica78',b'10440642',b'2',b'77591750',b'2019-11-26T18:46:08Z'
b'3813037966',b'33.6272966',b'-117.8524678',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T20:14:23Z'
b'3813037976',b'33.6267239',b'-117.8601659',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T20:14:23Z'
b'3813037986',b'33.6282085',b'-117.8616861',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T20:14:23Z'
b'3813037996',b'33.6268723',b'-117.8528192',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T20:14:23Z'
b'3813038006',b'33.6277757',b'-117.8605412',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T20:14:24Z'
b'3813038016',b'33.6274797',b'-117.8535219',b'_Mathieu_',b'53964',b'1',b'35020135',b'2015-11-01T20:14:24Z'
b'3813041014',b'33.6995956',b'-117.7735407',b'SJFriedl',b'2709708',b'1',b'35020630',b'2015-11-01T20:17:59Z'
b'3813041024',b'33.6997501',b'-117.7740348',b'SJFriedl',b'2709708',b'1',b'35020630',b'2015-11-01T20:17:59Z'
b'3813041034',b'33.6998504',b'-117.7738195',b'SJFriedl',b'2709708',b'1',b'35020630',b'2015-11-01T20:17:59Z'
b'3813041044',b'33.7004077',b'-117.7736370',b'SJFriedl',b'2709708',b'1',b'35020630',b'2015-11-01T20:17:59Z'
b'3813041054',b'33.7007166',b'-117.7732538',b'SJFriedl',b'2709708',b'1',b'35020630',b'2015-11-01T20:18:00Z'
b'3813041064',b'33.7008658',b'-117.7740542',b'SJFriedl',b'2709708',b'1',b'35020630',b'2015-11-01T20:18:00Z'
b'3813041074',b'33.7013811',b'-117.7731369',b'SJFriedl',b'2709708',b'1',b'35020630',b'2015-11-01T20:18:00Z'
b'3813054959',b'33.6948884',b'-117.7699349',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:18Z'
b'3813054969',b'33.6949085',b'-117.7699480',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:18Z'
b'3813054979',b'33.6949236',b'-117.7697349',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:19Z'
b'3813054989',b'33.6949653',b'-117.7697391',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:19Z'
b'3813054999',b'33.6950644',b'-117.7699004',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:19Z'
b'3813055009',b'33.6951017',b'-117.7697932',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:19Z'
b'3813055019',b'33.6961096',b'-117.7686112',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:19Z'
b'3813055029',b'33.6967734',b'-117.7708897',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:19Z'
b'3813055039',b'33.6968250',b'-117.7708525',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:20Z'
b'3813055049',b'33.6968598',b'-117.7709548',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:20Z'
b'3813055059',b'33.6969492',b'-117.7709704',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:20Z'
b'3813055069',b'33.6969718',b'-117.7709733',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:20Z'
b'3813055079',b'33.6976448',b'-117.7722577',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:20Z'
b'3813055089',b'33.6976623',b'-117.7722323',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:20Z'
b'3813055099',b'33.6976915',b'-117.7723407',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:21Z'
b'3813055109',b'33.6992898',b'-117.7732067',b'SJFriedl',b'2709708',b'1',b'35020860',b'2015-11-01T20:29:21Z'
b'3813086400',b'33.7012140',b'-117.7746608',b'SJFriedl',b'2709708',b'1',b'35021355',b'2015-11-01T20:54:14Z'
b'3813086410',b'33.7021320',b'-117.7757302',b'shasharv',b'10480281',b'2',b'79050654',b'2019-12-31T10:17:48Z'
b'3813086420',b'33.7022901',b'-117.7753409',b'SJFriedl',b'2709708',b'1',b'35021355',b'2015-11-01T20:54:15Z'
